id,eigenvector,betweenness
AGAP003633,0.003759723,6.14E-05
AGAP003635,0.000198947,4.43E-05
AGAP003636,0.000338118,4.31E-07
AGAP003638,0.001446244,1.34E-06
AGAP003639,0.025044288,9.63E-05
AGAP003640,0.008121762,0.000421387
AGAP003642,0.004207652,0.000265124
AGAP003643,0.037247606,0.002965949
AGAP003644,0.0012338,1.85E-05
AGAP003645,8.50E-06,3.52E-06
AGAP003646,2.82E-05,6.40E-06
AGAP003647,0.000104387,3.17E-06
AGAP003648,0.00057797,2.10E-05
AGAP003649,1.37E-05,0
AGAP003650,0.001855702,0.000256047
AGAP003651,0.027117509,4.53E-05
AGAP003652,8.69E-05,3.31E-07
AGAP003654,8.98E-06,7.88E-06
AGAP003655,3.70E-05,1.61E-05
AGAP003656,8.81E-06,4.91E-06
AGAP003657,9.73E-05,0.000153122
AGAP003658,0.018562645,0.000132608
AGAP003660,0.046784569,8.54E-05
AGAP003661,0.003658708,0.000421743
AGAP003662,0.002194043,0.000144995
AGAP003663,0.023713932,0.000120753
AGAP003664,0.003026455,0.000129
AGAP003665,0.00066783,2.54E-06
AGAP003666,0.017165963,5.80E-05
AGAP003667,0.000188455,1.02E-06
AGAP003669,0.000623137,1.54E-05
AGAP003670,0.000374982,0.000136707
AGAP003671,0.001173794,2.64E-05
AGAP003672,3.48E-05,2.21E-06
AGAP003674,0.000871746,3.96E-07
AGAP003675,3.36E-05,1.44E-07
AGAP003676,0.00049421,0.000173402
AGAP003677,0.02142867,0.000454628
AGAP003678,9.06E-06,1.73E-07
AGAP003679,0.000294189,4.30E-06
AGAP003680,1.12E-07,0
AGAP003681,2.53E-07,0
AGAP003684,0.002196658,3.53E-05
AGAP003685,0.016831399,3.63E-06
AGAP003686,6.41E-05,4.14E-06
AGAP003687,9.05E-05,4.53E-07
AGAP003688,0.000109276,1.44E-07
AGAP003689,3.87E-07,0
AGAP003692,9.15E-06,0.000119898
AGAP003695,3.25E-06,2.45E-05
AGAP003697,7.93E-07,0.000169592
AGAP003698,0.001132688,0.003307251
AGAP003699,0.001335305,0.000172059
AGAP003700,0.001326237,1.82E-06
AGAP003701,0.002121602,0.000641981
AGAP003702,6.68E-05,3.31E-05
AGAP003703,0.000117745,1.46E-05
AGAP003704,1.32E-05,1.58E-07
AGAP003705,0.000455692,4.88E-05
AGAP003706,0.000211892,1.42E-06
AGAP003707,0.000257522,3.79E-06
AGAP003709,0.007761308,0.000109915
AGAP003710,8.68E-06,8.49E-07
AGAP003711,0.011567911,0.000185364
AGAP003712,4.35E-06,0
AGAP003713,2.47E-05,1.15E-06
AGAP003715,3.33E-08,0
AGAP003717,0.009158658,0.000678454
AGAP003718,0.001862369,0.000103687
AGAP003719,4.52E-05,1.34E-06
AGAP003720,0.000232806,3.14E-06
AGAP003721,0.003010005,0.00023802
AGAP003722,3.87E-05,0.000117127
AGAP003723,1.34E-05,0
AGAP003725,8.06E-05,0
AGAP003726,4.00E-05,2.55E-06
AGAP003728,0.0003952,4.86E-06
AGAP003729,0.000444121,6.04E-05
AGAP003730,0.007499935,6.66E-07
AGAP003731,0.00047135,1.04E-06
AGAP003732,0.000467553,5.04E-05
AGAP003733,2.80E-06,0
AGAP003736,0.006878383,2.69E-05
AGAP003737,0.000268226,3.47E-05
AGAP003738,1.27E-07,0
AGAP003739,0.000577076,0.00010404
AGAP003740,0.000166695,1.79E-05
AGAP003741,7.46E-06,0
AGAP003742,0.001775355,0.000223062
AGAP003743,0.00021618,0.000523781
AGAP003744,0.000128322,1.55E-05
AGAP003745,0.000207207,3.36E-06
AGAP003746,0.010400946,1.72E-05
AGAP003747,0.000416062,8.21E-05
AGAP003748,0.001834,5.39E-05
AGAP003749,1.02E-06,0.000169592
AGAP003750,0.004041736,5.79E-05
AGAP003751,0.000246639,0
AGAP003755,0.000224307,8.34E-07
AGAP003757,1.31E-06,1.02E-05
AGAP003758,1.17E-05,4.89E-07
AGAP003759,0.000138029,0.000455118
AGAP003760,3.96E-09,0
AGAP003762,3.49E-06,2.28E-06
AGAP003763,1.03E-05,0
AGAP003766,0.000496031,0.000183766
AGAP003767,0.000467613,1.85E-05
AGAP003768,0.012886036,4.85E-05
AGAP003769,8.17E-05,2.78E-06
AGAP003770,0.011115017,0.002301086
AGAP003771,0.000714936,0.000133733
AGAP003772,0.000629762,0
AGAP003773,2.16E-05,0.000294398
AGAP003774,5.11E-06,0.000300867
AGAP003775,4.29E-05,0.000169461
AGAP003776,1.91E-05,0
AGAP003777,0.000149893,0.001159883
AGAP003778,2.86E-05,7.25E-05
AGAP003779,0.00060084,3.73E-05
AGAP003780,0.00605333,0.000242797
AGAP003781,0.01477973,0.000189205
AGAP003782,0.006579202,0.000547647
AGAP003783,0.017691456,0.000162479
AGAP003785,3.82E-06,0
AGAP003786,0.003481534,0.00010644
AGAP003787,0.005128492,0.000219827
AGAP003788,0.003941019,0.00028107
AGAP003789,0.004308368,3.74E-07
AGAP003790,0.000554939,0
AGAP003791,2.67E-05,4.31E-08
AGAP003792,2.00E-05,6.54E-05
AGAP003793,7.75E-05,4.59E-05
AGAP003794,0.000417961,9.41E-05
AGAP003795,3.96E-06,0
AGAP003796,0.001176986,4.90E-05
AGAP003797,0.035037438,5.67E-05
AGAP003798,2.58E-05,4.31E-08
AGAP003800,0.00055187,4.88E-05
AGAP003801,0.000589894,7.08E-07
AGAP003802,3.78E-05,5.08E-05
AGAP003803,0.000578647,0.000255575
AGAP003804,0.000606862,6.01E-06
AGAP003805,0.000208529,0.00010713
AGAP003807,0.024030783,5.89E-05
AGAP003808,1.16E-05,5.11E-05
AGAP003809,0.018393217,0.000168878
AGAP003810,6.67E-05,4.58E-05
AGAP003811,0.000526688,0.000172481
AGAP003812,0.000899822,9.97E-05
AGAP003813,0.000138286,8.39E-06
AGAP003814,0.000311139,3.71E-06
AGAP003815,0.000377157,1.45E-06
AGAP003816,0.023302377,7.04E-05
AGAP003817,0.000437168,0.000402225
AGAP003818,0.001177341,3.81E-05
AGAP003819,0.000537567,0.000168132
AGAP003820,3.27E-07,0
AGAP003823,0.000462845,6.87E-07
AGAP003824,0.000823526,8.37E-05
AGAP003825,0.000441123,0.00033
AGAP003826,9.31E-05,0
AGAP003827,0.000136756,0.000101873
AGAP003831,3.20E-05,6.18E-07
AGAP003833,0.000175318,2.16E-06
AGAP003834,1.91E-05,2.85E-06
AGAP003836,0.000384493,3.10E-05
AGAP003837,6.82E-06,2.88E-08
AGAP003839,1.82E-06,0
AGAP003841,7.67E-06,0
AGAP003842,0.000430194,7.56E-05
AGAP003843,0.01747651,0.000499329
AGAP003844,0.001946945,0.000181781
AGAP003845,1.44E-05,4.39E-06
AGAP003846,0.000278655,0
AGAP003847,7.05E-07,0
AGAP003848,0.000429057,4.36E-06
AGAP003849,0.001554828,0.00036163
AGAP003851,0.005409373,2.62E-05
AGAP003852,0.000383155,8.62E-06
AGAP003853,4.98E-05,3.22E-06
AGAP003855,0.002488044,0.000112701
AGAP003856,0.000679604,0.000160282
AGAP003857,0.000434835,4.65E-06
AGAP003858,0.000402042,1.08E-06
AGAP003860,0.00102094,0.000124921
AGAP003861,0.000254894,0
AGAP003863,0.000266275,8.34E-05
AGAP003864,0.015377342,0.000916337
AGAP003865,0.001484373,0.000636292
AGAP003866,0.000132062,5.91E-06
AGAP003867,0.00025642,4.47E-05
AGAP003868,0.000431605,2.48E-05
AGAP003869,0.000539801,1.69E-05
AGAP003870,0.000293648,0.000153698
AGAP003871,0.003437377,0.000359561
AGAP003872,0.012268323,9.69E-05
AGAP003873,3.47E-08,6.75E-06
AGAP003874,0.000921777,3.60E-05
AGAP003875,0.001351216,0
AGAP003876,0.004020059,0.000128763
AGAP003877,4.55E-05,1.22E-06
AGAP003878,2.07E-05,0
AGAP003879,0.005717563,0.000354758
AGAP003880,0.003373599,1.35E-05
AGAP003881,0.000198455,0.000169927
AGAP003882,0.011393033,0.000647549
AGAP003883,0.000217629,5.39E-08
AGAP003884,1.87E-05,0.000361335
AGAP003885,0.001444358,0.000114265
AGAP003886,0.00020024,9.37E-06
AGAP003887,0.006017029,0.000120611
AGAP003889,4.59E-05,0
AGAP003890,0.000704859,1.56E-05
AGAP003891,0.000291851,5.35E-06
AGAP003892,0.000285457,0
AGAP003893,0.004456256,0.00021159
AGAP003894,4.91E-05,4.13E-07
AGAP003895,0.000157739,1.51E-05
AGAP003896,0.046499589,8.46E-05
AGAP003897,0.000112748,1.75E-05
AGAP003898,3.12E-05,0.000108921
AGAP003899,0.031265518,0.004156869
AGAP003900,1.21E-05,8.08E-05
AGAP003901,0.000935277,8.34E-07
AGAP003902,0.000934456,0.000217927
AGAP003903,0.000175472,1.68E-06
AGAP003904,1.57E-05,4.60E-07
AGAP003905,4.30E-05,0
AGAP003906,1.71E-05,0
AGAP003907,0.000669712,1.05E-05
AGAP003909,9.58E-05,0
AGAP003910,0.000985451,4.21E-05
AGAP003912,0.003710637,8.99E-08
AGAP003914,0.032898816,9.65E-05
AGAP003917,0.00030378,2.95E-05
AGAP003918,3.01E-07,1.69E-05
AGAP003919,0.001508812,0.0001304
AGAP003920,4.41E-05,3.60E-07
AGAP003921,2.97E-05,2.17E-05
AGAP003922,0.000145714,5.19E-05
AGAP003923,0.003727451,0.0011916
AGAP003925,7.64E-05,2.59E-07
AGAP003926,5.43E-08,0
AGAP003928,0.000558046,1.35E-06
AGAP003929,3.51E-05,9.95E-06
AGAP003930,8.92E-06,7.13E-05
AGAP003931,0.008175473,4.67E-05
AGAP003933,0.002451062,9.96E-05
AGAP003935,0.001854891,0.000126939
AGAP003936,0.000924586,0.000549734
AGAP003937,0.004350779,4.94E-05
AGAP003938,4.82E-06,5.19E-05
AGAP003939,3.77E-05,3.95E-05
AGAP003940,0.005755028,0.000723416
AGAP003941,0.000305879,0
AGAP003943,7.16E-05,0.000259248
AGAP003944,0.000807171,0.000178039
AGAP003945,0.009260455,8.01E-06
AGAP003960,6.78E-05,0
AGAP003962,8.96E-05,3.31E-07
AGAP003963,0.003313576,0.000189521
AGAP003965,0.042314876,0.001087592
AGAP003966,6.41E-05,0.000123611
AGAP003967,0.000221883,0.000142444
AGAP003968,8.92E-05,6.22E-05
AGAP003970,5.63E-05,1.34E-05
AGAP003971,0.000855353,8.09E-06
AGAP003972,2.47E-05,9.25E-06
AGAP003974,0.000510044,3.99E-05
AGAP003975,0.000385524,2.94E-06
AGAP003976,0.00056139,0
AGAP003977,0.000426728,2.38E-05
AGAP003979,5.43E-06,1.85E-06
AGAP003980,0.000153327,0.000156395
AGAP003981,0.000951593,8.79E-05
AGAP003982,0.000144833,4.18E-05
AGAP003983,0.001249258,0.000244974
AGAP003984,0.000109099,0
AGAP003987,0.000687689,3.96E-07
AGAP003988,8.78E-05,2.88E-08
AGAP003989,0.000396487,1.02E-06
AGAP003990,0.000260699,0.000610722
AGAP003991,1.75E-05,2.88E-08
AGAP003992,0.000342184,5.16E-05
AGAP003993,1.66E-05,1.81E-05
AGAP003994,0.006246705,5.70E-05
AGAP003995,2.51E-06,4.19E-06
AGAP003997,7.67E-06,0.000169592
AGAP003999,8.75E-06,0
AGAP004000,0.013286633,0.000266656
AGAP004002,3.97E-05,1.98E-06
AGAP004004,0.000620855,0.000239927
AGAP004005,0.027550036,0.000710868
AGAP004006,0.000493693,1.44E-08
AGAP004007,9.81E-05,0
AGAP004008,1.99E-05,9.11E-05
AGAP004011,1.64E-05,3.75E-05
AGAP004012,0.000170513,2.88E-06
AGAP004013,0.001064525,0.000463693
AGAP004014,0.016600131,0.000363893
AGAP004015,0.0120001,0.000161397
AGAP004016,0.000180297,0.000291249
AGAP004017,3.02E-05,0.000227512
AGAP004018,0.002342213,2.03E-05
AGAP004020,0.000313332,0
AGAP004021,0.003656323,0.000224715
AGAP004022,4.48E-05,3.26E-06
AGAP004026,4.98E-09,0
AGAP004028,0.000904135,0.000138229
AGAP004029,0.000559648,6.89E-05
AGAP004030,0.000422456,0.000201467
AGAP004031,6.71E-05,7.30E-06
AGAP004032,0.004020295,2.42E-06
AGAP004033,0.00147036,8.92E-05
AGAP004034,0.049823223,0.002800375
AGAP004035,0.000259923,0.0002158
AGAP004036,6.57E-05,8.55E-05
AGAP004038,9.95E-05,0.000430126
AGAP004039,0.028571207,0.000589327
AGAP004046,0.000308008,0.000469421
AGAP004048,7.82E-05,5.16E-06
AGAP004049,8.78E-06,1.18E-05
AGAP004050,9.85E-06,2.85E-06
AGAP004052,0.000388139,0.000181268
AGAP004054,0.032416601,3.80E-05
AGAP004055,0.012557487,0.000133118
AGAP004056,0.001598717,2.88E-07
AGAP004057,8.93E-05,0.000169592
AGAP004059,0.001098265,1.11E-06
AGAP004060,0.001773691,0.000735862
AGAP004061,7.31E-07,2.88E-08
AGAP004063,5.43E-05,3.32E-05
AGAP004064,0.000145633,1.44E-08
AGAP004065,0.000130004,1.22E-07
AGAP004066,0.000661815,3.71E-05
AGAP004067,0.001582627,0.000540387
AGAP004069,0.001611687,2.44E-05
AGAP004070,0.000609167,0.000587884
AGAP004071,0.003464999,0.000161067
AGAP004077,0.011615624,0.000881242
AGAP004078,0.00262627,0.000137411
AGAP004079,0.002077967,0.000339786
AGAP004080,0.000175114,0.000151992
AGAP004081,0.0003915,8.28E-05
AGAP004082,0.00062033,1.74E-05
AGAP004083,0.002438175,0.000119014
AGAP004084,0.000869715,4.06E-05
AGAP004085,0.000157245,0
AGAP004086,0.000103479,0
AGAP004087,0.0001027,4.03E-07
AGAP004088,0.001976655,0.000373979
AGAP004089,9.00E-06,8.34E-07
AGAP004090,0.00092447,2.26E-06
AGAP004091,0.00041628,1.15E-07
AGAP004092,0.000982044,4.06E-06
AGAP004093,0.003981612,3.81E-07
AGAP004094,0.000254611,0.000187842
AGAP004095,1.55E-05,1.61E-05
AGAP004096,0.00016235,1.94E-06
AGAP004097,2.85E-05,0
AGAP004098,0.019528014,5.83E-05
AGAP004099,0.00100916,1.87E-05
AGAP004100,0.000167718,2.86E-05
AGAP004101,0.000207612,1.55E-06
AGAP004102,0.000750973,8.13E-07
AGAP004103,0.000727921,5.87E-06
AGAP004104,1.73E-06,0
AGAP004106,0.000278163,2.88E-06
AGAP004107,7.67E-08,0
AGAP004108,8.15E-06,2.73E-07
AGAP004109,2.72E-06,1.76E-05
AGAP004110,0.000712764,2.65E-06
AGAP004113,0.000750366,2.89E-05
AGAP004114,0.000394416,8.06E-06
AGAP004115,2.25E-05,1.12E-05
AGAP004116,7.28E-05,1.38E-05
AGAP004117,0.002949101,7.32E-06
AGAP004118,2.48E-05,1.60E-05
AGAP004119,0.001930075,0.000160065
AGAP004120,0.00026528,3.80E-05
AGAP004121,0.004922036,1.14E-05
AGAP004122,7.88E-06,1.70E-05
AGAP004123,2.32E-05,2.22E-05
AGAP004124,0.001961019,0.000208932
AGAP004125,0.014701739,0.000651525
AGAP004126,0.005493785,0.00017474
AGAP004127,0.008873118,3.29E-05
AGAP004128,0.033785529,0.000224565
AGAP004129,0.002571189,4.26E-05
AGAP004130,0.001428505,0.000146872
AGAP004131,0.006319806,0.000144352
AGAP004134,0.019604868,0.000169743
AGAP004135,0.007641646,2.83E-06
AGAP004136,0.000633063,0
AGAP004137,6.91E-06,5.56E-06
AGAP004138,3.97E-06,0.000169592
AGAP004139,3.06E-05,2.35E-05
AGAP004141,0.000190643,2.87E-05
AGAP004142,0.000152302,1.15E-07
AGAP004143,2.35E-05,3.22E-05
AGAP004144,1.97E-05,1.39E-06
AGAP004145,0.003586432,0.000130141
AGAP004146,0.000675297,0.000128654
AGAP004147,0.000304752,1.00E-04
AGAP004148,3.10E-05,0
AGAP004149,0.002176597,1.45E-05
AGAP004150,0.000265542,0.00016629
AGAP004151,0.000348802,3.02E-07
AGAP004152,0.000765151,0.00054603
AGAP004153,0.000502721,9.71E-05
AGAP004154,0.016732085,0.00042948
AGAP004156,4.46E-09,0.000169592
AGAP004157,0.000463889,0
AGAP004158,0.001184411,0.000694026
AGAP004159,0.000193837,5.70E-06
AGAP004161,0.001778452,6.77E-05
AGAP004162,9.05E-06,1.03E-06
AGAP004163,0.000351856,9.78E-06
AGAP004164,8.74E-06,0
AGAP004165,0.003471131,1.34E-05
AGAP004166,0.007896302,0.000144285
AGAP004167,0.000174911,8.63E-07
AGAP004169,0.00010789,3.02E-05
AGAP004171,0.002268081,2.82E-05
AGAP004172,0.001416692,1.29E-05
AGAP004173,0.000856835,0.000171803
AGAP004174,0.000508945,5.81E-05
AGAP004175,0.00023464,4.17E-07
AGAP004177,0.002168489,0.004834277
AGAP004178,0.002627849,2.23E-05
AGAP004179,0.000160436,2.58E-05
AGAP004181,0.024390295,0.000175793
AGAP004182,0.00217589,5.92E-05
AGAP004183,0.002965621,2.63E-05
AGAP004184,0.000386656,1.00E-06
AGAP004186,0.000365927,2.70E-05
AGAP004188,0.000198148,1.27E-05
AGAP004189,0.000989639,0.001827398
AGAP004190,3.26E-05,2.24E-05
AGAP004191,0.001339102,0.000650082
AGAP004192,0.005129036,2.87E-05
AGAP004194,5.23E-06,0
AGAP004195,1.87E-06,1.61E-05
AGAP004196,0.001367829,0.000182662
AGAP004197,6.84E-05,2.36E-06
AGAP004198,0.001383927,9.27E-05
AGAP004199,8.47E-05,0
AGAP004201,0.000300578,1.54E-05
AGAP004202,3.77E-06,1.22E-05
AGAP004203,1.26E-06,0.000151417
AGAP004204,0.00027125,3.31E-05
AGAP004205,6.42E-05,6.33E-07
AGAP004206,0.000382374,7.04E-06
AGAP004207,0.000552677,3.74E-06
AGAP004208,6.20E-05,2.54E-05
AGAP004209,0.001570037,0.0001866
AGAP004210,0.00090459,0.000227707
AGAP004211,0.000383414,1.70E-05
AGAP004212,0.00089109,4.95E-05
AGAP004213,0.00033278,1.36E-05
AGAP004214,0.000398351,1.62E-05
AGAP004215,0.003848596,4.56E-06
AGAP004218,2.10E-08,0
AGAP004221,0.000273296,5.30E-05
AGAP004222,0.00420285,5.87E-05
AGAP004223,0.000407798,8.48E-05
AGAP004224,1.76E-06,0
AGAP004225,0.000217326,3.63E-05
AGAP004226,2.75E-05,1.54E-06
AGAP004227,0.000184889,1.87E-05
AGAP004228,0.017854381,9.62E-06
AGAP004229,0.000116371,2.20E-05
AGAP004230,0.000662806,3.18E-05
AGAP004232,0.000774278,1.20E-05
AGAP004233,0.000452,4.74E-05
AGAP004235,0.006959788,0.000398273
AGAP004236,0.000402929,5.79E-07
AGAP004238,0.000142572,2.10E-05
AGAP004239,0.000467298,6.51E-05
AGAP004240,0.000808403,1.46E-05
AGAP004241,0.000177435,9.11E-06
AGAP004242,2.12E-05,0
AGAP004243,0.001025802,0.000565667
AGAP004244,0.006631976,1.33E-06
AGAP004245,5.42E-05,7.94E-06
AGAP004246,0.015640662,2.33E-05
AGAP004247,0.016815188,0.000309254
AGAP004248,1.21E-06,0.000169592
AGAP004249,0.002400033,0.000112904
AGAP004251,0.000821806,0.00015503
AGAP004254,0.000252387,1.36E-05
AGAP004255,8.06E-06,2.47E-06
AGAP004256,0.004339353,0
AGAP004258,0.003992121,8.80E-05
AGAP004259,0.00246223,0.000735588
AGAP004261,4.63E-06,3.16E-07
AGAP004262,4.63E-05,0.000187375
AGAP004263,0.000246257,0.000229738
AGAP004264,0.004709984,0.033119111
AGAP004265,0.000298939,0.000282583
AGAP004266,5.94E-07,1.58E-07
AGAP004267,0.000190377,2.25E-05
AGAP004269,0.000317002,1.57E-05
AGAP004270,3.97E-05,0
AGAP004271,0.001675562,0.000534556
AGAP004272,0.00028915,3.66E-05
AGAP004273,0.001218993,0.000227794
AGAP004274,0.000752679,6.08E-05
AGAP004275,0.000621967,0.000241834
AGAP004278,0.007860816,0.000168779
AGAP004280,0.006050323,0.000362185
AGAP004281,2.21E-05,5.59E-05
AGAP004282,0.000325289,2.01E-07
AGAP004283,4.26E-06,0
AGAP004284,0.000450518,1.43E-05
AGAP004285,2.68E-06,1.09E-05
AGAP004288,0.004120015,5.75E-08
AGAP004289,3.24E-05,6.42E-05
AGAP004290,0.000210361,3.87E-05
AGAP004291,0.015700394,2.52E-05
AGAP004292,0.000302254,2.78E-06
AGAP004293,0.001980546,0.000817217
AGAP004294,0.000419934,3.90E-05
AGAP004295,7.05E-05,8.92E-06
AGAP004296,0.004051435,0.000181381
AGAP004297,0.000156738,0.000161495
AGAP004298,0.000126171,1.66E-05
AGAP004299,0.000470233,8.33E-06
AGAP004300,0.00012565,0
AGAP004301,0.004642578,0.00020962
AGAP004302,0.012706364,0.000278218
AGAP004303,5.68E-05,2.15E-05
AGAP004306,0.00025044,2.82E-05
AGAP004307,2.92E-06,1.80E-06
AGAP004309,0.000368732,0
AGAP004310,0.002358466,0.000137541
AGAP004311,8.85E-05,0.000169509
AGAP004312,0.006199001,0.000586374
AGAP004313,0.000113261,0.000182905
AGAP004314,0.000528419,5.87E-06
AGAP004315,0.002135756,0.000537469
AGAP004316,6.83E-07,0
AGAP004318,0.000456229,0.000166797
AGAP004319,3.61E-05,2.88E-07
AGAP004320,0.00434738,1.07E-05
AGAP004321,0.001022195,0.000331808
AGAP004322,0.000703951,6.67E-06
AGAP004323,4.31E-05,1.46E-05
AGAP004327,0.001679246,0.004910624
AGAP004329,5.95E-06,0
AGAP004330,0.000378406,0.000633253
AGAP004331,0.002317975,0.000133418
AGAP004332,0.000206887,0.000192795
AGAP004333,2.39E-07,0
AGAP004334,2.49E-07,0
AGAP004335,0.012235591,8.63E-08
AGAP004336,0.001055303,0.000137205
AGAP004337,5.07E-05,5.75E-08
AGAP004338,0.004731247,0.000167357
AGAP004339,9.60E-05,9.06E-07
AGAP004340,0.000398891,1.47E-05
AGAP004341,0.003966557,0.000195932
AGAP004344,0.025790334,5.99E-05
AGAP004345,0.000266207,6.33E-05
AGAP004348,0.000179656,7.19E-08
AGAP004349,0.005807305,8.96E-05
AGAP004351,0.001575786,4.97E-05
AGAP004352,0.000366803,5.47E-07
AGAP004353,0.006636359,4.38E-05
AGAP004354,0.003475812,5.41E-05
AGAP004355,0.00518394,0.000368377
AGAP004356,6.20E-06,2.67E-05
AGAP004357,0.004459963,0.000459833
AGAP004359,0.000252597,2.92E-05
AGAP004361,0.00800562,1.03E-05
AGAP004362,0.026045076,0.000107078
AGAP004363,7.38E-06,0.000169592
AGAP004366,0.002884855,2.33E-05
AGAP004367,0.017011061,1.02E-05
AGAP004369,0.037821066,4.82E-05
AGAP004370,0.001042284,4.17E-05
AGAP004371,0.000210851,8.63E-08
AGAP004372,0.008212064,6.81E-05
AGAP004373,0.017446636,1.44E-08
AGAP004374,2.62E-05,4.40E-05
AGAP004375,2.70E-05,5.20E-06
AGAP004377,0.000626004,7.39E-05
AGAP004378,1.39E-06,2.01E-07
AGAP004379,0.003879829,0.000108662
AGAP004380,1.33E-06,0.000169592
AGAP004381,0.000247874,0.000408149
AGAP004382,1.10E-06,0
AGAP004383,0.001203969,6.47E-07
AGAP004384,4.56E-08,8.63E-08
AGAP004386,0.019985891,7.08E-05
AGAP004391,7.54E-05,2.78E-05
AGAP004392,9.45E-05,0
AGAP004394,1.31E-05,5.75E-07
AGAP004395,0.004821189,5.41E-05
AGAP004396,0.003179923,1.89E-05
AGAP004397,0.00031124,1.47E-05
AGAP004400,0.016035034,0.000389449
AGAP004401,0.00133357,9.52E-05
AGAP004402,1.34E-05,0
AGAP004403,1.29E-05,0
AGAP004404,0.000157727,4.16E-05
AGAP004405,0.007103105,0.000183232
AGAP004407,0.001155945,8.54E-05
AGAP004408,5.23E-05,4.76E-06
AGAP004409,3.05E-05,0.000138639
AGAP004410,0.001360776,4.08E-05
AGAP004411,0.001704896,1.89E-05
AGAP004412,0.000221271,4.24E-06
AGAP004413,0.00043924,0.000142483
AGAP004414,0.000771845,0.000112798
AGAP004416,4.87E-05,3.60E-07
AGAP004417,0.000862436,0.000120335
AGAP004418,0.000258567,1.41E-06
AGAP004419,0.000227196,1.11E-05
AGAP004420,0.000246724,6.97E-05
AGAP004422,0.019007487,0.000614603
AGAP004423,0.008994567,0.000464891
AGAP004424,0.000331292,4.26E-06
AGAP004425,0.000312145,0
AGAP004427,0.000286,0.000138471
AGAP004429,0.000401987,4.19E-05
AGAP004430,0.006103383,0.000292352
AGAP004431,5.13E-05,0
AGAP004432,0.002061672,0.000123552
AGAP004433,0.001407334,7.48E-05
AGAP004434,9.12E-05,1.90E-05
AGAP004435,0.002543874,2.65E-05
AGAP004437,0.000959926,7.33E-05
AGAP004438,0.002611116,1.33E-05
AGAP004439,0.000214093,0.000155177
AGAP004440,0.00155323,0.000112678
AGAP004441,0.000772457,9.69E-06
AGAP004442,0.000335407,3.45E-07
AGAP004443,0.000194592,1.60E-05
AGAP004444,7.76E-06,8.20E-06
AGAP004446,0.019897961,0.000158963
AGAP004447,0.053956013,0.000346225
AGAP004448,0.002126611,0.000146726
AGAP004449,0.00022051,1.61E-05
AGAP004450,0.003726349,0.000254088
AGAP004451,5.62E-05,5.69E-06
AGAP004452,0.00030002,7.03E-06
AGAP004453,0.00391573,0.000297225
AGAP004456,6.22E-06,6.59E-05
AGAP004457,1.94E-06,4.83E-06
AGAP004458,0.00011855,1.81E-05
AGAP004459,0.000391837,0.000149147
AGAP004460,0.00200094,7.92E-05
AGAP004461,0.000147758,0.000212805
AGAP004462,0.01729814,0.0012968
AGAP004463,0.000223863,9.04E-05
AGAP004464,0.000640831,7.02E-05
AGAP004465,0.001368223,0.000142535
AGAP004466,0.000303291,1.83E-06
AGAP004467,0.000201136,3.81E-06
AGAP004468,0.000652299,0.000108036
AGAP004469,0.000108368,2.36E-06
AGAP004470,0.000342413,1.53E-06
AGAP004471,0.000878204,4.05E-05
AGAP004474,0.009731323,7.18E-05
AGAP004475,0.008455046,8.37E-05
AGAP004476,0.000779913,1.71E-05
AGAP004477,0.000310546,6.15E-05
AGAP004478,0.002030524,5.60E-05
AGAP004479,0.000311776,0.000207369
AGAP004480,0.00167527,0.00069723
AGAP004481,0.001403674,7.76E-05
AGAP004483,0.008326669,0.000835182
AGAP004484,0.007721442,9.89E-05
AGAP004485,3.28E-05,2.71E-06
AGAP004486,0.007528824,7.18E-05
AGAP004487,0.000700672,8.75E-05
AGAP004488,0.000574273,7.84E-05
AGAP004489,2.26E-05,0
AGAP004490,0.000581873,1.22E-05
AGAP004491,0.000181416,7.06E-06
AGAP004492,0.001855266,0.000265317
AGAP004494,0.047445867,0.000352974
AGAP004495,4.19E-05,0
AGAP004496,1.43E-05,0
AGAP004497,0.000405306,4.63E-05
AGAP004498,0.002490961,7.75E-05
AGAP004499,0.001799996,5.98E-05
AGAP004500,0.002615763,1.44E-08
AGAP004501,0.012541145,2.85E-05
AGAP004502,9.06E-05,0.000317007
AGAP004503,0.002002471,9.23E-05
AGAP004504,0.001054531,2.86E-06
AGAP004506,0.003864564,1.29E-06
AGAP004507,0.000254992,3.10E-05
AGAP004508,0.000915235,1.49E-05
AGAP004509,0.001712204,8.66E-05
AGAP004510,1.98E-06,1.17E-05
AGAP004513,0.000160936,6.11E-06
AGAP004514,0.00010734,8.97E-06
AGAP004515,0.002623052,0.000191521
AGAP004516,4.25E-05,1.73E-06
AGAP004517,0.00216915,0.000239685
AGAP004518,9.84E-05,0
AGAP004519,0.002833268,4.31E-08
AGAP004520,0.000830954,0.000322881
AGAP004521,0.000214185,4.09E-05
AGAP004522,0.000956862,8.80E-05
AGAP004523,2.94E-06,4.46E-07
AGAP004524,0.002364331,0.000104791
AGAP004527,0.000686015,4.01E-06
AGAP004528,4.08E-05,2.63E-05
AGAP004529,3.06E-06,3.33E-05
AGAP004530,0.000787516,3.95E-05
AGAP004531,0.000221981,0.000461182
AGAP004532,0.000593379,2.55E-06
AGAP004533,0.015672127,0.001906589
AGAP004534,2.19E-06,1.07E-05
AGAP004535,0.001055533,8.71E-05
